Class,Approximate Entropy: m=3 r=0.7,Conduction Delay: set_thresh=False,Energy Ratio by Chunks: num_segments=10 segment_focus=2,Index Mass Quantile: q=0.6,Location of Maximum Energy: M=14,Maximum Absolute Value,Normalised Standard Deviation,Number of Peaks: set_thresh=False,Number of Peaks: set_thresh=True,Peaks Between Min and Max,Percentage Fractionation: thresh=0.01,Power Spectral Entropy,Power Spectral Entropy Around Maximum Energy,Ratio Beyond 5xSTD,Sample Entropy Around Max Energy: width=60 r=0.025,Spectral Centroid,Spectral Centroid Around Maximum Energy,Standard Deviation
0,0.056346551,4,0.205222899,0.086666667,4,-12142,0.06896136,0,0,1,-4,-0.802118309,-0.552345047,-0.013333333,0.450505834,-4.979028219,0.540395811,0.066912061
0,0.057902139,5,0.218187609,0.093333333,4,-12087,0.063219244,0,0,1,-4,-0.926770246,-0.700593392,-0.013333333,0.298784356,-6.161163026,0.606419923,0.061073328
0,0.033267894,4,0.202865717,0.086666667,4,-12070,0.068174655,0,0,1,-3.333333333,-0.853483426,-0.720664228,-0.013333333,0.412303676,-5.254375617,0.594616241,0.067494394
0,0.041201384,2,0.052327841,0.16,0,-12263,0.082506133,-2,0,2,-12,-1.429428881,-0.894207305,-0.013333333,0.947222464,-5.539203747,-0.542195293,0.071940458
0,0.017146201,4,0.059737087,0.08,2,-12072,0.062712072,-1,0,0,-12,-1.280968449,-1.063014788,-0.013333333,0.346012778,-7.649607499,-0.181223603,0.062641287
0,0.08209167,4,0.150673071,0.08,4,-12526,0.061590428,0,0,1,-4,-1.042005735,-0.766944193,-0.013333333,0.521225162,-5.368747948,0.800826009,0.053558077
0,0.01471105,4,0.109509309,0.093333333,3,-12588,0.041437005,-2,0,1,-4,-0.987391196,-0.773752378,-0.013333333,0.349644266,-6.536892641,0.698462268,0.044691638
0,0.100340029,4,0.121517892,0.08,-1,-12701,0.046946916,-1,0,1,-4.666666667,-0.933874888,-1.355978993,-0.013333333,0.463711642,-6.20666568,-1.373176938,0.043411964
0,0.070593793,4,0.129269952,0.093333333,-2,-12544,0.060379984,0,0,1,-4,-0.875916693,-1.47407415,-0.013333333,0.316861908,-5.218929539,-1.182937574,0.059849384
0,0.062511463,4,0.120977712,0.113333333,4,-12410,0.091705848,0,0,1,3.333333333,-0.691035024,-0.58861845,-0.013333333,0.230293403,-6.230329415,0.243133426,0.091987313
0,0.026250039,14,0.018660036,0.086666667,13,12030,-0.069543767,0,0,0,-0.666666667,0.270709811,-0.894643575,0.013333333,-0.054859674,-0.392259849,-0.939252478,-0.069655914
0,0.042185399,14,0.037456857,0.12,14,-3673,-0.021515977,3,0,1,5.333333333,-0.002826926,-1.451801696,0,0.185481042,0.894594702,-1.377906879,-0.02191339
0,0.035688003,12,0.009948566,0.08,12,4656,-0.037954804,0,0,0,-0.666666667,0.309434344,-0.492753371,0.006666667,-0.084206455,2.250552581,-0.018776706,-0.03810094
0,0.027743846,11,0.004701758,0.066666667,11,7808,-0.050138417,1,0,0,3.333333333,0.038751559,-0.584559565,0.013333333,-0.074275358,-1.349765286,-0.633387175,-0.050255562
0,0.038779668,14,0.027021264,0.093333333,14,4503,-0.018031956,0,0,0,-2,-0.02438564,-0.314067434,0,-0.076421154,-0.970777037,-0.137287111,-0.017224885
1,0.043327574,14,0.284857274,0.133333333,21,-2241,0.025145127,3,0,1,2,-0.149145935,-0.946157901,0,0.143133494,0.152119688,-1.318938143,0.026533691
1,0.122229344,22,0.225176245,0.16,21,-6503,0.044555902,3,0,0,7.333333333,-0.756807859,-0.723062979,0,0.872807745,-4.706186284,-0.68481511,0.021788969
1,0.068039572,36,0.749887162,0.213333333,34,-1279,-0.013941996,5,0,0,9.333333333,0.586451005,-0.351755549,0,-0.167066351,2.306061944,-0.732737593,-0.014308689
1,0.077706273,21,0.557546076,0.186666667,20,-4078,0.017684954,3,0,0,10.66666667,-0.465504819,-0.81647323,0,0.61981123,0.903713594,-1.175163135,0.022021902
0,0.016954133,5,0.197190152,0.046666667,6,-14272,0.028101467,0,0,0,-10.66666667,-0.575383021,-0.125558736,-0.013333333,0.057892212,-1.285724876,-0.106380921,0.028462021
0,0.007686685,4,0.20404172,0.053333333,5,-14880,0.035914281,0,0,0,-10.66666667,-0.519335729,-0.113952893,-0.013333333,0.128617378,-2.782015391,-0.167797493,0.033211907
0,0.001694231,5,0.15571744,0.053333333,6,-13728,0.014645774,0,0,0,-10.66666667,-0.446377197,0.126925435,-0.013333333,0.094040726,-2.157935086,0.50514921,0.012094528
0,0.024960221,4,0.112167787,0.06,0,-14560,0.020910015,0,0,0,-10.66666667,-0.459412223,-0.826040722,-0.013333333,0.207097668,-4.193827703,-1.167997198,0.019633037
0,0.036583735,5,0.117895368,0.073333333,5,-15008,0.024518696,1,0,0,-10.66666667,-0.536174723,-0.30854261,-0.013333333,0.264540544,-2.569407419,0.790823997,0.024857643
0,0.053656582,5,0.144352692,0.08,6,-15056,0.037371869,1,0,0,-10.66666667,-0.579351411,-0.336335915,-0.013333333,0.268838985,-1.614344904,0.406622119,0.039377874
0,0.044215784,4,0.141270779,0.08,5,-15136,0.042646544,1,0,0,-10.66666667,-0.489088927,-0.258141872,-0.013333333,0.292711421,-2.867410053,0.3737841,0.041993852
0,0.017761279,-1,0.261153669,-0.68,-113,-2722,-0.032705773,0,0,0,0.666666667,0.23029016,1.181476554,0,0.276756666,-0.792354029,0.998829487,-0.034700077
0,0.028334914,0,0.409279609,0.066666667,7,-10964,0.098733391,2,0,0,5.333333333,-0.616078621,-0.493070193,-0.013333333,-0.038530931,-4.227081794,-0.553360635,0.099316934
0,0.027850443,5,0.388598894,0.066666667,7,-10635,0.087702901,2,0,0,4.666666667,-0.654861261,-0.596324714,-0.013333333,0.023078427,-4.293973917,-0.843083858,0.086433258
0,0.012423882,5,0.333466804,0.053333333,6,-10075,0.058928721,2,0,0,4.666666667,-0.594456316,-0.470998666,-0.013333333,0.088630633,-4.458021547,-0.708547197,0.058983019
0,0.016293406,5,0.348110082,0.046666667,7,-10327,0.057826801,2,0,0,4.666666667,-0.519723545,-0.870258637,-0.013333333,0.005545948,-3.919924996,-1.668294074,0.059401187
0,0.042688977,12,0.090207538,0.1,13,-10600,-0.032140156,1,0,0,6,0.514492255,-1.734573768,0,0.110725337,4.522779334,-2.951372932,-0.032129776
0,0.035876505,11,0.039348711,0.08,11,-11975,-0.03218535,2,0,0,6.666666667,0.547308134,-1.195676028,0,0.102777416,5.78865232,-1.019629569,-0.032200924
0,0.04842549,12,0.025659952,0.066666667,4,-13561,-0.02327746,1,0,0,4.666666667,0.449445192,-0.39122808,-0.006666667,0.298563968,4.162169502,-0.221563765,-0.023287447
0,0.054873414,10,0.077435615,0.086666667,4,-14679,0.019250382,4,0,0,12.66666667,0.331062498,-0.270938282,-0.006666667,0.407035318,2.274574879,-0.46794756,0.019044915
0,0.036011229,12,0.448196948,0.106666667,14,-13343,0.075174114,1,0,0,0.666666667,-0.944036416,-1.08945809,-0.013333333,0.080655955,-6.878101158,-1.588492045,0.074601157
0,0.037288015,12,0.484530183,0.12,15,-13119,0.097798393,1,0,0,1.333333333,-1.002463558,-0.728292132,-0.013333333,0.027964829,-7.389092936,-1.495076564,0.100144624
0,0.031755506,16,0.769814429,0.16,20,-13270,0.110193062,1,0,0,2,-1.341666933,-0.872939038,-0.013333333,0.153413716,-9.043936785,-1.619916886,0.111533445
0,0.033428854,22,0.556435559,0.22,27,-13809,0.157706562,2,0,0,8,-1.587752146,-1.159845646,-0.013333333,0.135795576,-10.62322044,-2.050398608,0.154502642
0,0.105874938,19,0.003665861,0.686666667,13,-9040,0.042635858,3,0,0,3.333333333,-1.21822263,0.300284247,-0.006666667,0.154627142,-9.379684812,-0.149052543,0.042640498
0,0.091875672,18,0.003000059,0.653333333,12,-4400,0.016978871,4,0,0,7.333333333,-0.963659918,0.283080075,-0.006666667,0.173751533,-8.431248939,-0.016971317,0.01695203
0,0.115721297,18,0.002207257,0.666666667,13,-5120,0.026145712,4,0,0,7.333333333,-0.951323173,0.65971397,-0.006666667,0.140527088,-8.41074523,0.968795807,0.026135446
0,0.070203427,16,0.002959629,0.26,11,-5088,0.026878759,4,0,0,6.666666667,-0.797231271,0.561038145,0,0.176232087,-7.459037026,0.754319247,0.026875843
0,0.132532089,17,0.003081872,0.693333333,12,-8608,0.035362863,4,0,0,6.666666667,-0.874318894,0.777692681,-0.006666667,0.101560421,-7.591160261,0.915313453,0.035343589
0,0.097054649,17,0.003324449,0.68,12,-3136,0.024397979,4,0,0,6.666666667,-0.869676184,0.577043871,0,0.149909076,-8.482664132,0.862248002,0.024398209
0,0.092586913,16,0.003902757,0.653333333,12,0,0.006323957,3,0,0,0,-0.926786537,0.995825157,0,0.141394173,-9.331922297,1.575379791,0.006325282
0,0.076694155,16,0.004990109,0.213333333,12,-3840,0.017600038,4,0,0,6.666666667,-0.875326271,1.037744441,0,0.121467193,-8.504335921,1.465292314,0.017601563
0,0.065564177,15,0.005254534,0.12,11,-2176,-0.00347207,1,0,0,0.666666667,-0.780711374,0.992354476,0,0.189436547,-9.186047925,1.54045374,-0.003474315
0,0.067585191,15,0.005918754,0.126666667,11,-6960,0.010358342,1,0,0,0.666666667,-0.997295576,0.676058486,-0.006666667,0.17332722,-10.39747901,0.940891091,0.010363136
0,0.057791862,16,0.005490515,0.12,11,-10128,0.017926361,3,0,0,7.333333333,-1.048018772,0.473771929,0,0.162827183,-9.567847879,0.488713797,0.017886513
0,0.071373341,17,0.011423333,0.1,13,-9088,0.004171922,2,0,0,8,-1.160434847,0.803890249,-0.006666667,0.219109863,-9.385107826,1.105353441,0.004239496
0,0.07426714,17,0.04788184,0.113333333,15,-15936,0.024903529,2,0,0,9.333333333,-1.30069047,0.443331751,0,0.139947582,-9.811669942,0.406997749,0.024954651
0,0.073482208,24,0.328687764,0.146666667,20,-20864,0.034328412,3,0,0,16,-1.238920711,0.500286597,0,0.133017389,-9.935026719,0.755977965,0.034325271
0,0.066970607,20,0.457308608,0.18,25,-23296,0.080213582,3,0,0,12.66666667,-1.901448751,-0.215847687,-0.013333333,0.16201346,-13.10702366,-0.854938412,0.079548041
0,0.030103334,4,0.198293052,0.053333333,3,-18416,0.049867339,0,0,-1,-6,-0.950130312,-0.665564451,-0.006666667,0.496831113,-8.5550964,0.537254686,0.043478074
0,-0.000946438,3,0.18826476,0.04,0,-18384,0.049767773,-1,0,-1,-6,-1.067343499,-1.42438562,-0.006666667,0.332353954,-8.870027842,-0.085565023,0.044585777
0,0.010091745,4,0.162288992,0.026666667,4,-17552,0.049742478,0,0,-1,-6,-0.919230907,-0.312546879,-0.006666667,0.274712183,-6.938712483,0.644457139,0.048928977
0,0.006178508,4,0.101819943,0.026666667,4,-16432,0.048036088,0,0,-1,-6,-0.829375489,0.022339625,-0.006666667,0.066288581,-6.928243516,0.776547191,0.049521416
0,0.026003297,4,0.166117257,0.026666667,5,-16976,0.055431706,0,0,-1,-6,-0.952871829,-0.099640973,-0.006666667,0.140493006,-6.194876251,0.552754227,0.05135411
0,0.022393483,3,0.116439985,0.02,2,-17520,0.050869443,0,0,-1,-6,-0.977493903,-0.605814472,-0.006666667,0.292294794,-6.930281467,0.517430611,0.049023723
0,0.006821962,3,0.184140765,0.04,2,-17776,0.053086451,-1,0,-1,-6,-0.995661421,-0.755040448,-0.006666667,0.327354155,-7.11684376,0.1703901,0.050127584
0,0.013992427,4,0.177002086,0.04,3,-17296,0.041936934,0,0,-1,-6,-0.958128212,-0.607194378,-0.006666667,0.170739593,-8.150858362,0.543281401,0.042378893
0,0.012218573,5,0.195064496,0.06,5,-17168,0.032956095,0,0,-1,-6,-1.060323682,-0.269776194,-0.006666667,0.172380282,-8.596164221,0.670754086,0.035535944
0,0.01473712,4,0.142045612,0.053333333,4,-16816,0.042035195,0,0,-1,0,-0.941294551,-0.171870751,-0.006666667,0.399581165,-8.675920592,0.6705181,0.042365843
0,0.025390303,6,0.191854031,0.066666667,6,-16896,0.04662829,1,0,-1,0,-1.031341662,-0.150486418,-0.006666667,0.308475616,-9.053597734,0.632409657,0.039869456
0,0.012600058,6,0.192202815,0.066666667,6,-17216,0.044128712,0,0,-1,-6,-0.947321242,-0.19306304,-0.006666667,0.31000166,-8.166476006,0.632960647,0.042867167
0,0.037603245,8,0.194085305,0.086666667,7,-17312,0.044142213,1,0,-1,-6,,-0.333717986,-0.006666667,0.382833308,-8.869381315,0.695728966,0.038053064
0,0.038562324,7,0.110144092,0.12,7,-28509,0.041833668,1,0,0,-1.333333333,-1.319862646,-0.591208516,-0.02,0.069543465,-7.091048663,-1.531964106,0.03850371
0,0.054066261,6,0.060328309,0.12,5,-27404,0.007135715,0,0,0,-2,-1.256328142,-0.180968832,-0.02,0.088326363,-8.604119821,-0.378400026,0.003800363
0,0.094194922,2,0.050501543,0.64,125,-30488,0.14216577,3,0,3,7.333333333,-1.866361635,-1.973346856,-0.02,0.362654143,-11.43350407,-3.169459815,0.128869274
0,0.068671965,2,0.188410899,0.106666667,1,-31282,0.089645356,1,0,0,3.333333333,-1.421789929,-1.596858116,-0.02,0.700937228,-9.011147953,-1.260345218,0.086151022
0,0.005561308,8,0.121745484,0.066666667,8,-30123,-0.005851108,1,0,0,3.333333333,-1.215023451,-0.661620801,-0.013333333,0.906807551,-9.214097913,-1.072693053,-0.003593963
0,-0.023406966,9,0.231860091,0.066666667,9,-30702,0.004185746,-2,0,0,-1.333333333,-1.267482264,-1.135081089,-0.02,0.276054034,-11.38351018,-1.606973704,0.007547757
0,-0.022828938,9,0.203455208,0.066666667,9,-30250,-0.008919417,-2,0,0,-0.666666667,-1.147265663,-1.367279835,-0.013333333,0.102316221,-11.42359664,-1.86471723,-0.012870619
0,0.001351584,9,0.034266141,0.706666667,8,-8762,-0.021832999,0,0,0,1.333333333,-0.952658161,-0.3072894,0,0.034034565,-5.206730395,-0.629845308,-0.021718859
0,0.046321101,2,0.011728352,0.733333333,125,-27112,0.138218442,-1,0,0,-0.666666667,-1.865861654,-1.9838955,0,-0.008094438,-7.396697649,-1.931038392,0.137130521
0,0.036950973,0,0.007728266,0.76,125,-28537,0.13249071,0,0,0,-2,-1.877822896,-1.744213936,0,0.17543045,-7.442409537,-1.92038903,0.134137908
0,0.028138168,0,0.006304005,0.746666667,125,-27707,0.127327993,2,0,0,-1.333333333,-1.669922858,-1.635500971,0,-0.002815882,-7.169200207,-1.657847107,0.127875247
0,0.026805197,4,0.056630788,0.08,3,-21964,-0.020816351,-1,0,0,2,-0.9073189,0.077765133,0,0.106044059,-4.690364766,-0.313608282,-0.020834041
1,0.009902621,2,0.119012095,0.046666667,2,-26748,0.002325909,1,0,2,2.666666667,-1.435078653,-0.187431968,0,0.257144341,-6.336980917,-0.24520435,-0.002143401
1,0.014437866,2,0.160624399,0.06,0,-26198,0.022306583,2,0,1,11.33333333,-1.391734584,-0.948996143,0,0.576165384,-6.249403822,0.436265449,0.021498347
0,0.041469163,11,0.07568289,0.153333333,3,-9714,-0.061280254,-1,0,0,-1.333333333,-0.901994183,-0.515743238,0.02,0.250158359,-8.239565815,-1.464542064,-0.060546958
0,0.024279011,-1,0.042831128,0.046666667,1,-29858,0.060410881,0,0,0,-5.333333333,-1.645823122,-0.404537124,0,0.782679678,-13.48190899,-1.194860204,0.061266024
0,-0.029488292,5,0.088789811,0.08,3,-6706,0.025125651,-2,0,0,-14.66666667,-1.26538904,-0.830289302,0,0.580418016,-11.02732597,-0.383433451,0.026798716
0,-0.033498603,3,0.0578542,0.053333333,1,-7858,0.01677349,-3,0,0,-14.66666667,-1.270592859,-0.82331657,0,0.378092884,-8.788487647,-0.774402623,0.010583554
0,0.013610337,0,0.027354861,0.446666667,0,-8970,0.066170245,-1,0,0,-14.66666667,,-0.676098556,0,0.329167575,-11.30765935,-0.626693918,0.059240381
0,0.002477889,6,0.145012692,0.093333333,5,-6489,0.037636202,-1,0,0,-14.66666667,,-0.806636803,0,0.449871438,-10.72394967,-0.106950547,0.03107079
0,-0.076545396,5,0.038864493,0.06,6,-3940,0.031330291,-3,0,0,-14.66666667,-1.088378074,-0.293018359,0,-0.010951338,-8.72870685,-0.867883264,0.031871144
0,-0.072385598,6,0.076672973,0.08,8,-4308,0.041383457,-2,0,0,-14.66666667,-1.011186276,-0.226920546,0,-0.01932649,-9.385053807,-0.977164434,0.045191174
0,-0.064880249,9,0.150790716,0.073333333,10,-536,0.018364317,-3,0,0,-14.66666667,-0.99765025,-0.20222133,0,0.029136438,-9.528148861,-0.612623058,0.018699787
0,-0.046720447,8,0.268851674,0.08,11,-5634,0.055308165,-2,0,1,-7.333333333,-1.02164497,-0.292983371,0,-0.002063597,-7.432455156,-1.52361155,0.055589531
0,-0.039834696,-7,0.034739439,0.02,-6,6020,-0.001271631,-2,0,2,-14.66666667,-0.474806583,-0.042139207,0,0.104516079,-0.715057962,0.294233589,-0.001168835
0,-0.062279997,-4,0.02616027,-0.026666667,-6,9436,0.006597788,-2,0,0,-14.66666667,-0.684506863,-0.571909495,0,0.369085528,-3.661671322,-0.770573854,0.007219251
0,0.021414463,7,0.226567698,0.08,6,-22097,-0.030235682,1,0,0,4,-1.037072843,-0.053200434,0.006666667,-0.021424734,-10.72098868,-0.105058955,-0.029562038
0,0.006096027,6,0.229712162,0.1,6,-26334,-0.009060433,1,0,0,0.666666667,-1.18648005,-0.069430105,0,0.08928907,-10.69853547,-0.287719408,-0.009021268
0,0.008248586,6,0.201316975,0.08,5,-25349,-0.016587613,1,0,0,0,-1.162002762,-0.010979582,0.006666667,0.053051147,-10.25173807,-0.212071885,-0.01583039
0,0.005511084,6,0.182406804,0.06,5,-21569,-0.03521858,0,0,0,4,-1.153578875,-0.223889157,0.013333333,0.01654676,-10.04220828,-0.40346507,-0.035301278
0,0.006363138,7,0.2367441,0.073333333,6,-21310,-0.038257374,0,0,0,4.666666667,-1.120324307,-0.002837775,0.006666667,0.042994756,-9.722304597,-0.075762212,-0.03855989
0,0.005879611,6,0.197995107,0.06,6,-21024,-0.041303589,0,0,0,4.666666667,-1.104956624,-0.375623447,0.013333333,0.016350816,-9.868960926,-0.644647722,-0.041271527
0,0.004760547,7,0.193640923,0.053333333,6,-21465,-0.037479683,0,0,0,4.666666667,-1.126310514,-0.218487912,0.013333333,0.017335093,-10.41764678,-0.435178471,-0.037331582
0,0.005362494,7,0.176562042,0.053333333,6,-19538,-0.045184088,0,0,0,4.666666667,-1.040554441,-0.364072556,0.013333333,0.01414002,-10.16660009,-0.562132128,-0.045139281
0,-0.000625539,7,0.207670436,0.06,6,-22142,-0.039875465,0,0,0,4.666666667,-1.128539197,-0.315665335,0.013333333,0.042110074,-10.33888395,-0.458545845,-0.0396472
0,0.005776837,7,0.224155453,0.066666667,6,-23150,-0.029875562,0,0,0,4.666666667,-1.181043137,-0.164121305,0.013333333,0.024895955,-11.06384871,-0.255316129,-0.029607981
0,0.005784825,7,0.222063476,0.066666667,6,-21451,-0.03116747,0,0,0,4.666666667,-1.151752324,0.145724249,0.013333333,0.153874392,-10.68235189,0.26383694,-0.032240324
0,0.000376133,8,0.27233806,0.08,7,-24530,-0.022349193,0,0,0,5.333333333,-1.247342519,-0.158791755,0.006666667,0.199744846,-10.9606786,-0.227872567,-0.024763621
0,0.010957121,9,0.277694548,0.093333333,8,-25584,-0.018310488,-1,0,1,0,-1.104300323,-0.120875257,0.006666667,0.138558132,-11.52448571,-0.096639215,-0.016853725
0,0.008556874,9,0.30427429,0.086666667,8,-26908,-0.00529166,-1,0,0,0,-1.197710266,0.101948448,0,0.061244214,-12.17898294,0.112606548,-0.006159041
0,0.089108138,2,0.063395355,0.206666667,1,-10784,0.073928307,2,0,0,-6,-0.426360365,-1.64634579,-0.006666667,0.446426466,2.500392713,-1.226450381,0.071455376
0,0.138867443,3,0.088105178,0.22,-2,-10816,0.09507844,1,0,0,-6,-0.277772565,-2.136600817,-0.006666667,0.841771892,3.431854395,-2.131856419,0.086070665
0,0.117189085,3,0.112464294,0.38,-1,-11200,0.133638717,4,0,0,-0.666666667,-0.383054375,-2.261983641,-0.006666667,0.33013688,2.696885428,-1.663634414,0.119215318
0,0.074881724,2,0.14291598,0.093333333,1,-10640,0.082229641,1,0,0,-6,-0.464006397,-1.726548192,-0.006666667,0.624787621,-0.689508533,-0.958286365,0.077922611
0,0.089637445,1,0.105828516,0.326666667,0,-10944,0.09790598,2,0,0,-6,-0.303869395,-1.56120334,-0.006666667,0.432415729,0.305088706,-1.08048522,0.099624468
0,0.096923436,1,0.08161019,0.246666667,0,-10848,0.083224049,2,0,0,-6,-0.648348737,-1.698931395,-0.006666667,0.970640327,-2.017133768,-0.910566823,0.083534485
0,0.095684191,2,0.06852379,0.226666667,1,-10864,0.075303407,2,0,0,-6,,-1.52419384,-0.006666667,0.315845549,-5.331256411,-0.908156148,0.072126519
0,0.075035332,1,0.058084173,0.093333333,0,-10480,0.054008309,2,0,0,-6,-0.862566835,-1.465370223,-0.006666667,0.318722678,-6.196412007,-0.752569722,0.057855461
0,0.089605472,1,0.085377048,0.2,-2,-10832,0.084739722,3,0,3,-6,,-1.98503261,-0.006666667,0.819627396,-5.73312157,-1.564985535,0.08204706
0,0.05461786,1,0.067310005,0.146666667,-2,-10656,0.06532702,2,0,2,-6,-0.964827436,-1.827939275,-0.006666667,0.372156537,-5.688674056,-1.562837771,0.065413715
0,0.037223682,16,0.061433278,0.086666667,17,0,-0.058158474,0,0,0,1.333333333,-0.47247544,-0.816551847,0.02,0.104668451,-3.384641541,-0.661992098,-0.058255098
0,0.041091213,13,0.033698425,0.086666667,15,0,-0.025612726,0,0,0,1.333333333,-0.60923711,-0.999653798,0,0.009082119,-3.379993954,-1.443353132,-0.025712415
0,0.039911826,13,0.000505583,0.06,10,0,-0.081418888,0,0,0,0,-0.283396057,-0.310984985,0.02,0.071085226,-2.544169043,-0.323861516,-0.081523783
0,0.043549346,14,0.033446893,0.073333333,12,-2866,-0.05943538,0,0,0,2,-0.658315762,-0.485806744,0.013333333,0.122089879,-5.909570673,-0.16512235,-0.059543951
0,0.042489047,13,0.009896011,0.066666667,12,0,-0.061162379,0,0,0,1.333333333,-0.496110929,-0.210089292,0.02,0.059548895,-3.596211163,0.475364903,-0.061253508
0,0.042860274,14,0.02345309,0.073333333,15,-188,-0.06927892,0,0,0,2,-0.651602857,-0.48874021,0.02,0.098830974,-6.325081637,-0.601218261,-0.069377399
0,0.038737656,14,0.020145098,0.08,15,-2096,-0.062593535,0,0,0,2,-0.706325989,-0.279732751,0.013333333,0.158028864,-6.667176436,-0.387214862,-0.062685583
0,0.037197799,15,0.036943506,0.1,16,-2543,-0.076740618,0,0,0,2,-0.570306018,-0.599783284,0.013333333,0.048494267,-4.809481407,-0.871388386,-0.076793762
0,0.028927351,16,0.109856094,0.113333333,17,-7818,-0.054903411,0,0,0,2,-0.682452622,-0.279534994,0.013333333,0.100851292,-6.25599481,-0.370106403,-0.055065841
0,0.034075902,21,0.262517231,0.146666667,21,-16299,-0.052443614,0,0,0,3.333333333,-0.680961927,0.070319277,0.013333333,0.104876678,-6.521639223,0.129999242,-0.052392854
1,0.064384866,28,0.868990576,0.253333333,29,-25221,-0.02782076,1,0,0,9.333333333,-0.728089167,-1.265176874,0,0.79796686,-6.862166299,-2.103082535,-0.026360326
0,0.006158499,7,0.119486255,0.106666667,9,-10870,0.05780108,1,0,1,7.333333333,-0.624164077,-0.112500179,-0.006666667,0.083732968,-2.37309549,-1.19798449,0.057843213
0,0.000644209,15,0.592350992,0.146666667,19,-7985,0.039122254,2,0,0,6,-0.655393366,0.20073773,-0.006666667,0.062202392,-3.102820491,-0.197779015,0.039229957
0,-0.0030926,8,0.165284859,0.106666667,9,-11111,0.060663279,1,0,1,6.666666667,-0.834653577,-0.26121658,-0.006666667,0.071611608,-3.407840022,-1.315428557,0.061167029
0,0.013216469,21,0.617396804,0.146666667,20,-4872,0.033264871,1,0,0,6,-0.63402205,-0.049507249,-0.006666667,-0.029007655,-4.160852171,-0.486823308,0.033095938
0,0.017236787,9,0.067407635,0.093333333,11,-5395,0.068498888,1,0,0,4.666666667,-0.993340116,0.095042528,-0.006666667,0.044151179,-5.921228646,-0.398408215,0.068453209
0,-0.009091201,10,0.162126245,0.106666667,12,-7444,0.066040248,2,0,0,8,-0.903708485,0.17554282,-0.006666667,-0.006037031,-5.527005788,-0.061297101,0.066646272
0,-0.009096983,12,0.30391899,0.113333333,13,-8728,0.067295837,1,0,0,6,-0.860894153,0.132513256,-0.006666667,0.010460767,-4.949805936,-0.214050115,0.067279543
0,0.015527792,20,0.752532424,0.16,21,-2699,0.053317216,1,0,0,6.666666667,-0.912112471,0.099258421,-0.006666667,-0.011577211,-5.962558496,-0.515984866,0.053449637
0,0.004714212,19,0.68646033,0.166666667,21,-2776,0.03226372,0,0,0,-2,-0.986810858,-0.076426687,-0.006666667,0.05301107,-4.373231976,-0.904399356,0.032246615
0,-0.009018602,24,0.883168921,0.173333333,24,-8591,0.031603511,1,0,0,6,-0.660784352,-0.606002821,-0.006666667,-0.04933015,-4.173534591,-2.134700366,0.031240157
0,0.016646875,11,0.162403424,0.093333333,11,-24352,-0.035538029,1,0,0,-1.333333333,-0.897754867,-0.297765484,0,0.134289355,-8.591899599,-0.036540261,-0.035550709
0,0.001036684,11,0.190769311,0.086666667,11,-24320,-0.046238754,1,0,0,-1.333333333,-0.938700634,-0.317263668,0,0.156586387,-8.8758703,-0.032976351,-0.047346119
0,0.001025934,11,0.159143232,0.086666667,10,-23232,-0.057209343,1,0,0,-0.666666667,-0.861320399,-0.119511567,0.006666667,0.07725554,-8.459686373,0.252879907,-0.058962552
0,-0.003573287,9,0.097607404,0.066666667,9,-22192,-0.064666047,0,0,0,-1.333333333,-0.863728118,-0.106657606,0.006666667,0.118059924,-8.381664944,0.275278346,-0.063856987
0,-0.012814215,9,0.082210552,0.06,8,-22800,-0.059201361,0,0,0,-1.333333333,-0.825546593,-0.030014237,0.013333333,0.205810673,-8.942174803,0.453232811,-0.059135375
0,-0.009458469,8,0.05799733,0.053333333,8,-23184,-0.058817343,0,0,0,-1.333333333,-0.81146821,-0.011021095,0.006666667,0.098745853,-8.712697411,0.507656741,-0.058526381
0,-0.007136039,8,0.053772532,0.046666667,8,-22208,-0.052821127,0,0,0,-2,-0.794012299,0.044896623,0,0.052751935,-8.855261728,0.481049314,-0.053430801
0,0.003248585,9,0.109075209,0.066666667,9,-24576,-0.026775378,0,0,0,5.333333333,-0.816214273,-0.069086201,0,0.311171189,-8.400784726,0.357403543,-0.026901641
0,0.009319802,12,0.24515728,0.08,13,-24080,-0.019496482,1,0,1,-0.666666667,-0.862871382,-0.223667497,0,0.060429662,-7.505814602,0.028952,-0.018342744
0,0.004038488,14,0.319720143,0.106666667,14,-25920,-0.005019744,0,0,0,-0.666666667,-1.037248907,-0.606696363,0,0.232875924,-8.484695,-0.247253695,-0.0036021
0,-0.00559836,21,0.785286771,0.14,21,-27104,-0.038437463,0,0,0,-2,-0.796825018,-0.096877422,0,0.247267387,-9.304015943,0.216630966,-0.042000907
